time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-12-13T03:10:28.550Z,38.8231659,-122.809166,2.33,0.3,md,11,126,0.0007453,0.06,nc,nc72567366,2015-12-13T03:12:05.510Z,"6km NW of The Geysers, California",earthquake
2015-12-13T03:09:30.000Z,62.8694,-149.5022,83.6,1.4,ml,,,,0.39,ak,ak12251373,2015-12-13T03:37:59.164Z,"64km SSW of Cantwell, Alaska",earthquake
2015-12-13T02:44:03.290Z,34.4201667,-117.7423333,7.04,1.69,ml,42,55,0.06525,0.19,ci,ci37501328,2015-12-13T02:54:40.920Z,"9km W of Pinon Hills, California",earthquake
2015-12-13T02:43:49.180Z,36.0075,-117.6953333,2.3,1.56,ml,22,78,0.05938,0.17,ci,ci37501320,2015-12-14T02:35:37.468Z,"21km ENE of Little Lake, California",earthquake
2015-12-13T02:38:11.094Z,37.0018,-117.7611,0,0.6,ml,4,202.76,0.249,0.0947,nn,nn00522405,2015-12-14T02:36:01.061Z,"50km ESE of Big Pine, California",earthquake
2015-12-13T02:22:57.830Z,33.4736667,-116.4958333,9.52,1.22,ml,38,77,0.07678,0.19,ci,ci37501312,2015-12-13T02:26:59.514Z,"19km ESE of Anza, California",earthquake
2015-12-13T02:16:11.300Z,33.4478333,-116.7195,12.67,1.07,ml,29,53,0.06183,0.12,ci,ci37501304,2015-12-13T02:27:14.110Z,"13km SSW of Anza, California",earthquake
2015-12-13T02:04:21.220Z,37.5693321,-118.8536682,5.62,2.16,md,29,88,0.02842,0.06,nc,nc72567361,2015-12-14T02:35:33.312Z,"14km SE of Mammoth Lakes, California",earthquake
2015-12-13T01:52:18.010Z,46.717,152.6172,57.91,5.3,mb,,127,6.766,0.75,us,us20004guj,2015-12-13T09:54:59.507Z,"Kuril Islands",earthquake
2015-12-13T01:47:09.900Z,3.4538,127.4429,49.42,5.4,mb,,46,2.665,0.99,us,us20004gug,2015-12-13T09:49:46.553Z,"200km NNW of Tobelo, Indonesia",earthquake
2015-12-13T01:44:48.000Z,61.1532,-147.2891,4.5,1.4,ml,,,,0.31,ak,ak12250120,2015-12-13T02:09:26.211Z,"50km W of Valdez, Alaska",earthquake
2015-12-13T01:36:16.060Z,38.8077,-115.6698,16.5,1.4,ml,5,178.02,0.464,0.3185,nn,nn00522403,2015-12-14T02:36:00.084Z,"18km WNW of Currant, Nevada",earthquake
2015-12-13T01:33:47.000Z,61.4048,-147.5829,20.2,1.5,ml,,,,0.83,ak,ak12250118,2015-12-13T01:48:21.441Z,"72km WNW of Valdez, Alaska",earthquake
2015-12-13T01:25:56.550Z,33.6611667,-116.7385,15.24,1.12,ml,30,57,0.07061,0.14,ci,ci37501288,2015-12-13T01:30:18.119Z,"9km SSW of Idyllwild, California",earthquake
2015-12-13T01:25:47.000Z,64.9794,-147.357,0.7,1.4,ml,,,,0.58,ak,ak12250115,2015-12-13T01:48:20.742Z,"21km NNE of Badger, Alaska",earthquake
2015-12-13T01:25:35.880Z,33.6578333,-116.7405,14.92,1.18,ml,36,50,0.06694,0.2,ci,ci37501280,2015-12-13T01:36:45.110Z,"9km SSW of Idyllwild, California",earthquake
2015-12-13T01:13:33.000Z,63.0907,-150.4496,100,1.8,ml,,,,0.71,ak,ak12250113,2015-12-13T01:27:46.532Z,"82km WSW of Cantwell, Alaska",earthquake
2015-12-13T01:03:01.318Z,36.7948,-116.1911,4.8,0.1,ml,9,140.95,0.069,0.086,nn,nn00522402,2015-12-14T02:35:58.219Z,"52km ESE of Beatty, Nevada",earthquake
2015-12-13T00:58:21.770Z,38.8359985,-122.8263321,1.44,1.02,md,14,68,0.007603,0.04,nc,nc72567356,2015-12-13T00:59:55.570Z,"8km NW of The Geysers, California",earthquake
2015-12-13T00:37:40.000Z,60.2878,-141.328,0.3,0.8,ml,,,,0.73,ak,ak12248880,2015-12-13T00:49:42.944Z,"65km ENE of Cape Yakataga, Alaska",earthquake
2015-12-13T00:30:34.479Z,37.1241,-116.7483,2.4,-0.1,ml,4,169.01,0.029,0.055,nn,nn00522401,2015-12-14T02:35:50.130Z,"23km N of Beatty, Nevada",earthquake
2015-12-13T00:16:34.913Z,41.8738,-119.6484,13.1,2.4,ml,7,104.27,0.135,0.1735,nn,nn00522382,2015-12-14T02:35:56.087Z,"67km ESE of Lakeview, Oregon",earthquake
2015-12-13T00:14:25.000Z,63.5608,-150.72,13.7,0.5,ml,,,,0.38,ak,ak12248879,2015-12-13T04:19:32.590Z,"90km WNW of Cantwell, Alaska",earthquake
2015-12-12T23:40:13.230Z,38.810833,-122.8253326,2.41,0.9,md,12,95,0.003588,0.02,nc,nc72567346,2015-12-12T23:41:49.960Z,"7km WNW of The Geysers, California",earthquake
2015-12-12T23:32:53.960Z,-41.1661,-90.2094,10,5,mb,,150,13.769,0.82,us,us20004gtz,2015-12-13T07:35:30.578Z,"Southeast of Easter Island",earthquake
2015-12-12T23:30:34.480Z,0.6414,-24.9984,10,4.9,mb,,97,20.966,0.9,us,us20004gu0,2015-12-13T07:33:10.248Z,"Central Mid-Atlantic Ridge",earthquake
2015-12-12T23:14:37.980Z,47.8528333,-121.6673333,13.801,0.68,md,4,177,0.08421,0.06,uw,uw61111801,2015-12-12T23:56:12.470Z,"2km E of Gold Bar, Washington",earthquake
2015-12-12T22:55:15.820Z,48.4095,-122.6671667,23.713,1.66,ml,9,102,0.05263,0.25,uw,uw61111786,2015-12-12T23:48:54.520Z,"7km N of Ault Field, Washington",earthquake
2015-12-12T22:53:13.000Z,62.9366,-150.7878,99.1,1.4,ml,,,,0.3,ak,ak12247634,2015-12-12T23:13:26.824Z,"76km NNW of Talkeetna, Alaska",earthquake
2015-12-12T22:49:04.000Z,61.8764,-150.6206,0,1.5,ml,,,,0.32,ak,ak12247635,2015-12-12T23:13:25.492Z,"33km WNW of Willow, Alaska",earthquake
2015-12-12T22:36:44.000Z,56.6911,-154.3282,54.4,4.4,ml,,,,1.27,ak,ak12247618,2015-12-13T16:19:18.040Z,"96km SSW of Larsen Bay, Alaska",earthquake
2015-12-12T22:30:41.030Z,38.1764984,-118.8263321,2.96,1.82,md,15,184,0.2255,0.07,nc,nc72567326,2015-12-12T22:33:10.041Z,"36km ESE of Bridgeport, California",earthquake
2015-12-12T22:12:58.080Z,38.8195,-122.7648315,1.67,0.84,md,13,63,0.01165,0.02,nc,nc72567321,2015-12-12T22:14:33.310Z,"3km W of Cobb, California",earthquake
2015-12-12T22:04:02.970Z,31.2344,129.3678,17.7,4.5,mb,,101,0.967,0.93,us,us20004gtj,2015-12-13T06:06:33.916Z,"90km W of Makurazaki, Japan",earthquake
2015-12-12T21:43:00.940Z,36.1516667,-118.0733333,-0.12,1.31,ml,16,83,0.2064,0.23,ci,ci37501264,2015-12-12T21:47:02.989Z,"16km SSW of Olancha, California",earthquake
2015-12-12T21:33:33.200Z,37.5774994,-118.8371658,12.04,0.85,md,7,232,0.01405,0.05,nc,nc72567316,2015-12-12T21:35:09.000Z,"14km ESE of Mammoth Lakes, California",earthquake
2015-12-12T21:25:59.980Z,38.8051682,-122.7833328,1.17,0.75,md,11,77,0.00834,0.02,nc,nc72567311,2015-12-12T21:27:33.920Z,"3km NW of The Geysers, California",earthquake
2015-12-12T21:05:53.410Z,38.9428,141.8377,49.79,4.5,mb,,144,1.351,1.37,us,us20004gsy,2015-12-13T05:08:31.673Z,"17km SE of Ofunato, Japan",earthquake
2015-12-12T20:57:06.150Z,38.8191681,-122.802002,2.46,2.35,md,43,53,0.007588,0.03,nc,nc72567306,2015-12-13T04:59:48.345Z,"6km W of Cobb, California",earthquake
2015-12-12T20:56:36.580Z,-5.2552,129.7791,129.28,4.1,mb,,254,3.101,1.47,us,us20004gsv,2015-12-13T04:59:03.298Z,"224km SSE of Saparua, Indonesia",earthquake
2015-12-12T20:03:21.470Z,19.4300003,-155.6100006,2.13,2.19,ml,36,66,0.02277,0.37,hv,hv61125061,2015-12-12T20:09:03.320Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-12-12T20:00:27.000Z,63.4262,-150.3156,10.3,1,ml,,,,0.07,ak,ak12245173,2015-12-12T20:28:17.331Z,"68km W of Cantwell, Alaska",earthquake
2015-12-12T19:57:41.000Z,63.292,-150.996,0.3,1.9,ml,,,,0.78,ak,ak12245170,2015-12-12T20:28:16.552Z,"103km W of Cantwell, Alaska",earthquake
2015-12-12T19:57:23.720Z,45.8503333,-111.5511667,12.24,0.51,md,4,155,0.229,0.05,mb,mb80113839,2015-12-12T23:31:46.340Z,"4km S of Three Forks, Montana",earthquake
2015-12-12T19:52:58.370Z,38.8079987,-122.8238297,1.97,1.59,md,30,84,0.004268,0.04,nc,nc72567291,2015-12-12T19:54:32.390Z,"6km WNW of The Geysers, California",earthquake
2015-12-12T19:22:05.227Z,38.245,-118.4979,8.1,0.8,ml,7,134.24,0.009,0.0752,nn,nn00522368,2015-12-12T20:04:17.350Z,"32km SSE of Hawthorne, Nevada",earthquake
2015-12-12T19:19:37.810Z,19.3606663,-155.2828369,37.3,2.3,ml,57,55,0.02126,0.18,hv,hv61125041,2015-12-13T03:22:18.549Z,"9km SSW of Volcano, Hawaii",earthquake
2015-12-12T19:06:08.000Z,63.5232,-147.2415,4.2,1,ml,,,,1.51,ak,ak12243956,2015-12-12T21:25:53.501Z,"86km E of Cantwell, Alaska",earthquake
2015-12-12T19:05:54.854Z,38.6154,-118.2056,10.1,0.8,ml,10,107.29,0.187,0.0708,nn,nn00522367,2015-12-12T20:01:11.088Z,"37km ENE of Hawthorne, Nevada",earthquake
2015-12-12T19:04:39.100Z,38.8371658,-122.8096695,1.44,0.29,md,7,109,0.01375,0,nc,nc72567281,2015-12-12T19:06:13.060Z,"7km WNW of Cobb, California",earthquake
2015-12-12T18:42:02.580Z,41.8971,-119.596,10.2,1.2,ml,5,206.65,0.157,0.2188,nn,nn00522372,2015-12-12T19:54:48.947Z,"70km ESE of Lakeview, Oregon",earthquake
2015-12-12T18:23:26.640Z,38.8375015,-122.8286667,1.51,0.29,md,8,79,0.005436,0.01,nc,nc72567271,2015-12-12T18:25:01.840Z,"9km W of Cobb, California",earthquake
2015-12-12T18:11:33.570Z,38.8185005,-122.7626648,1.68,1.23,md,11,57,0.01323,0.02,nc,nc72567266,2015-12-12T18:14:16.750Z,"3km W of Cobb, California",earthquake
2015-12-12T18:00:03.000Z,61.8604,-150.5239,69.2,1.5,ml,,,,0.55,ak,ak12243954,2015-12-12T18:24:38.768Z,"28km WNW of Willow, Alaska",earthquake
2015-12-12T17:52:44.000Z,60.0629,-149.8093,0,1.5,ml,,,,0.41,ak,ak12243953,2015-12-12T18:05:56.164Z,"20km WSW of Seward, Alaska",earthquake
2015-12-12T17:43:54.990Z,34.423,-117.7418333,3.92,2.39,ml,72,22,0.06661,0.21,ci,ci37501224,2015-12-12T18:01:29.519Z,"9km W of Pinon Hills, California",earthquake
2015-12-12T17:40:41.070Z,36.4468,-97.1324,5,3.5,mb_lg,,62,0.32,0.33,us,us20004grz,2015-12-13T00:57:05.378Z,"22km NE of Perry, Oklahoma",earthquake
2015-12-12T17:38:02.000Z,59.8447,-152.369,73.5,1.8,ml,,,,0.73,ak,ak12243951,2015-12-12T18:05:55.444Z,"31km WNW of Anchor Point, Alaska",earthquake
2015-12-12T17:27:32.931Z,37.1122,-116.7546,0,0.2,ml,7,160,0.041,0.1493,nn,nn00522371,2015-12-12T19:51:38.091Z,"22km N of Beatty, Nevada",earthquake
2015-12-12T16:53:01.190Z,35.8704987,-121.4865036,5.79,1.83,md,5,196,0.1015,0.01,nc,nc72567246,2015-12-12T16:54:36.300Z,"36km NW of San Simeon, California",earthquake
2015-12-12T16:51:14.320Z,12.1327,-87.6971,56.23,4.3,mb,,164,1.956,0.92,us,us20004grt,2015-12-13T00:53:44.255Z,"68km SW of Corinto, Nicaragua",earthquake
2015-12-12T16:48:52.730Z,20.0009995,-156.4763336,0,2.61,md,34,234,0.6686,0.18,hv,hv61124976,2015-12-13T00:51:22.612Z,"59km WNW of Kalaoa, Hawaii",earthquake
2015-12-12T16:12:52.260Z,33.9756667,-116.9118333,6.27,0.93,ml,19,64,0.1048,0.13,ci,ci37501216,2015-12-12T16:16:54.827Z,"6km NNW of Banning, California",earthquake
2015-12-12T16:03:01.280Z,36.5390015,-121.1316681,7.89,2.18,md,30,75,0.0529,0.05,nc,nc72567236,2015-12-12T16:04:35.020Z,"21km NE of Soledad, California",earthquake
2015-12-12T16:00:44.000Z,61.3012,-141.0038,0.3,1.6,ml,,,,0.59,ak,ak12242734,2015-12-12T16:29:48.088Z,"158km NNE of Cape Yakataga, Alaska",earthquake
2015-12-12T15:59:29.082Z,37.9796,-118.7983,7.4,0.6,ml,8,118.08,0.066,0.072,nn,nn00522358,2015-12-12T19:48:26.089Z,"39km NNE of Mammoth Lakes, California",earthquake
2015-12-12T15:43:49.490Z,38.8116684,-122.8118362,2.02,1.32,md,20,97,0.01179,0.03,nc,nc72567231,2015-12-12T15:45:25.830Z,"6km NW of The Geysers, California",earthquake
2015-12-12T15:39:43.680Z,23.331,121.4131,15.21,4.4,mb,,103,0.122,0.65,us,us20004grk,2015-12-12T23:42:19.284Z,"68km NNE of Taitung, Taiwan",earthquake
2015-12-12T15:29:38.960Z,46.8508333,-121.7536667,3.378,0.81,ml,7,119,0.0248,0.06,uw,uw61111766,2015-12-12T18:01:02.130Z,"27km NNW of Packwood, Washington",earthquake
2015-12-12T15:24:04.000Z,60.319,-152.547,88.1,2,ml,,,,1.98,ak,ak12241526,2015-12-12T15:50:29.634Z,"21km SSE of Redoubt Volcano, Alaska",earthquake
2015-12-12T15:13:52.210Z,51.939,178.4137,126.22,4.8,mb,,96,0.788,0.56,us,us20004grd,2015-12-12T23:16:28.531Z,"6km W of Little Sitkin Island, Alaska",earthquake
2015-12-12T15:08:58.170Z,-35.0098,-71.9628,42.79,5,mb,,152,0.026,1.08,us,us20004grc,2015-12-13T18:00:55.317Z,"54km NNW of Talca, Chile",earthquake
2015-12-12T14:56:17.790Z,37.4478333,-112.6256667,8.29,2.16,ml,9,102,0.238,0.16,uu,uu60132047,2015-12-12T23:46:48.910Z,"44km SSW of Panguitch, Utah",earthquake
2015-12-12T14:46:26.780Z,-10.1733,161.1561,71.07,4.8,mb,,75,1.397,1,us,us20004gr8,2015-12-12T22:48:54.775Z,"89km WNW of Kirakira, Solomon Islands",earthquake
2015-12-12T14:29:46.770Z,6.7421,94.4723,17.66,4.4,mb,,145,2.884,1.07,us,us20004gr3,2015-12-12T22:32:27.613Z,"132km NW of Sabang, Indonesia",earthquake
2015-12-12T14:00:31.800Z,18.2472,-67.293,11,2,Md,7,162,0.20840915,0.25,pr,pr15346003,2015-12-12T15:48:50.511Z,"9km SSW of Stella, Puerto Rico",earthquake
2015-12-12T13:42:50.800Z,18.8304,-64.3479,26,2.8,Md,6,320.4,0.48419194,0.1,pr,pr15346002,2015-12-12T21:45:22.826Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2015-12-12T13:38:56.000Z,61.2914,-146.7466,23.1,1.5,ml,,,,0.17,ak,ak12241510,2015-12-12T13:56:56.355Z,"27km NW of Valdez, Alaska",earthquake
2015-12-12T13:30:35.000Z,35.8059998,-121.3075027,3.38,1.99,md,14,156,0.1011,0.05,nc,nc72567206,2015-12-12T13:32:10.770Z,"20km NNW of San Simeon, California",earthquake
2015-12-12T13:25:13.000Z,61.13,-150.6057,57.5,2.7,ml,,,,0.67,ak,ak12241503,2015-12-12T21:27:57.471Z,"39km WSW of Anchorage, Alaska",earthquake
2015-12-12T13:18:24.000Z,38.8203316,-122.7795029,2.27,0.65,md,10,91,0.007122,0.03,nc,nc72567196,2015-12-12T13:20:00.670Z,"4km W of Cobb, California",earthquake
2015-12-12T12:59:13.000Z,51.7305,178.6204,124.2,3.5,ml,,,,0.48,ak,ak12241400,2015-12-12T21:01:43.594Z,"25km SSE of Little Sitkin Island, Alaska",earthquake
2015-12-12T12:54:54.120Z,38.8185005,-122.7781677,1.56,2.08,md,31,55,0.01358,0.03,nc,nc72567191,2015-12-12T12:56:30.520Z,"4km W of Cobb, California",earthquake
2015-12-12T12:51:37.940Z,38.7915001,-122.7836685,2.65,0.92,md,19,93,0.00372,0.02,nc,nc72567181,2015-12-12T12:53:10.450Z,"2km NW of The Geysers, California",earthquake
2015-12-12T12:39:57.290Z,36.2812,-97.4731,4.26,2.8,mb_lg,,59,0.468,0.31,us,us20004gpy,2015-12-12T20:42:36.645Z,"16km W of Perry, Oklahoma",earthquake
2015-12-12T12:34:30.080Z,33.5278333,-116.4676667,8.64,0.83,ml,26,73,0.03533,0.18,ci,ci37501208,2015-12-12T12:38:18.305Z,"19km E of Anza, California",earthquake
2015-12-12T12:24:47.970Z,33.9026667,-116.2896667,8.12,1.9,ml,63,33,0.09932,0.16,ci,ci37501200,2015-12-12T20:27:30.601Z,"13km NE of Thousand Palms, California",earthquake
2015-12-12T12:16:49.000Z,63.5735,-147.3032,0.2,1.6,ml,,,,0.58,ak,ak12241396,2015-12-12T12:42:20.958Z,"84km ENE of Cantwell, Alaska",earthquake
2015-12-12T12:14:39.100Z,-12.802,-14.6781,10,4.8,mb,,65,4.848,0.77,us,us20004gpw,2015-12-12T20:17:14.334Z,"Southern Mid-Atlantic Ridge",earthquake
2015-12-12T11:44:44.000Z,64.3993,-146.9364,9.1,1,ml,,,,0.58,ak,ak12241392,2015-12-12T12:08:10.315Z,"13km S of Salcha, Alaska",earthquake
2015-12-12T11:34:38.740Z,16.3092,-96.7684,44.77,4.5,mb,,178,2.125,1.22,us,us20004gpr,2015-12-12T19:37:23.642Z,"10km SE of San Vicente Coatlan, Mexico",earthquake
2015-12-12T11:30:56.040Z,37.4889984,-118.8014984,8.42,2.65,ml,32,117,0.1032,0.04,nc,nc72567171,2015-12-12T16:51:02.060Z,"24km SE of Mammoth Lakes, California",earthquake
2015-12-12T11:23:44.030Z,38.8204994,-122.8231659,2.34,2.65,md,41,49,0.009629,0.05,nc,nc72567166,2015-12-12T11:53:04.525Z,"7km NW of The Geysers, California",earthquake
2015-12-12T10:48:45.000Z,58.4639,-152.3106,11.6,2.4,ml,,,,0.24,ak,ak12240194,2015-12-12T11:13:59.391Z,"75km N of Kodiak, Alaska",earthquake
2015-12-12T10:24:37.000Z,51.8749,178.6283,121.1,3.2,ml,,,,0.47,ak,ak12240192,2015-12-12T20:48:29.385Z,"11km SE of Little Sitkin Island, Alaska",earthquake
2015-12-12T10:06:45.000Z,64.6055,-148.0888,10.8,0.7,ml,,,,0.41,ak,ak12240191,2015-12-12T10:23:48.971Z,"27km S of Ester, Alaska",earthquake
2015-12-12T09:59:14.000Z,63.5851,-151.4574,0.1,1.2,ml,,,,1.02,ak,ak12240189,2015-12-12T10:23:48.308Z,"126km WSW of Healy, Alaska",earthquake
2015-12-12T09:52:09.310Z,33.9728333,-116.7595,14.82,1.85,ml,72,27,0.06238,0.2,ci,ci37501176,2015-12-12T10:03:01.800Z,"7km NNE of Cabazon, California",earthquake
2015-12-12T09:48:53.850Z,33.6735,-116.7545,11.91,0.63,ml,21,106,0.08,0.18,ci,ci37501168,2015-12-12T09:52:54.799Z,"8km SSW of Idyllwild, California",earthquake
2015-12-12T09:33:48.000Z,64.3155,-149.7757,14.7,1.5,ml,,,,0.44,ak,ak12240185,2015-12-12T09:50:15.990Z,"43km SW of North Nenana, Alaska",earthquake
2015-12-12T09:31:56.290Z,41.443,-112.1608333,4.73,1.78,ml,19,52,0.141,0.16,uu,uu60132042,2015-12-12T23:35:59.310Z,"11km WSW of Perry, Utah",earthquake
2015-12-12T09:22:25.560Z,33.1171667,-116.6076667,-0.16,1.32,ml,21,152,0.03707,0.27,ci,ci37501160,2015-12-12T09:26:37.567Z,"4km N of Julian, California",earthquake
2015-12-12T09:17:00.530Z,38.8126678,-122.8291702,1.75,1.59,md,27,54,0.003794,0.05,nc,nc72567121,2015-12-12T09:18:34.920Z,"7km WNW of The Geysers, California",earthquake
2015-12-12T09:11:50.320Z,38.8196678,-122.8256683,2.42,1.77,md,24,43,0.008083,0.03,nc,nc72567111,2015-12-12T09:13:24.850Z,"7km NW of The Geysers, California",earthquake
2015-12-12T09:11:36.210Z,38.802166,-122.8003311,2.39,1.01,md,17,122,0.01321,0.02,nc,nc72567116,2015-12-12T09:13:09.870Z,"4km NW of The Geysers, California",earthquake
2015-12-12T08:45:33.700Z,38.822834,-122.7665024,2.24,0.5,md,9,110,0.008078,0.01,nc,nc72567106,2015-12-12T08:47:08.640Z,"3km W of Cobb, California",earthquake
2015-12-12T08:43:38.000Z,64.6702,-147.7267,12.9,0.4,ml,,,,0.18,ak,ak12238987,2015-12-12T08:59:49.613Z,"17km SSW of Badger, Alaska",earthquake
2015-12-12T08:39:01.930Z,38.8223343,-122.8043365,2.69,1.37,md,22,75,0.01599,0.02,nc,nc72567101,2015-12-12T08:40:34.630Z,"6km NW of The Geysers, California",earthquake
2015-12-12T08:34:46.210Z,37.7914,21.0804,10,4.5,mwr,,85,0.908,0.97,us,us20004gp7,2015-12-12T16:37:26.955Z,"7km SSW of Ayios Nikolaos, Greece",earthquake
2015-12-12T08:12:53.800Z,38.8230019,-122.8228302,1.44,1.08,md,10,64,0.00953,0.03,nc,nc72567086,2015-12-12T08:14:29.470Z,"7km NW of The Geysers, California",earthquake
2015-12-12T08:05:05.000Z,63.2935,-151.114,0.2,1.2,ml,,,,0.52,ak,ak12238984,2015-12-12T08:17:18.844Z,"108km W of Cantwell, Alaska",earthquake
2015-12-12T07:57:17.930Z,41.438,-112.1528333,0.3,1.11,md,13,50,0.134,0.17,uu,uu60132037,2015-12-12T23:29:16.920Z,"10km WSW of Perry, Utah",earthquake
2015-12-12T07:47:51.000Z,62.6709,-149.1761,52.6,1.8,ml,,,,1,ak,ak12238982,2015-12-12T08:17:18.182Z,"61km NE of Talkeetna, Alaska",earthquake
2015-12-12T07:39:33.008Z,41.9468,-119.6405,9,2.2,ml,7,118.74,0.112,0.1868,nn,nn00522341,2015-12-12T09:47:59.946Z,"64km ESE of Lakeview, Oregon",earthquake
2015-12-12T07:36:05.400Z,18.5016,-65.0266,30,2.4,Md,3,280.8,0.16349338,0.17,pr,pr15346000,2015-12-12T08:49:19.231Z,"20km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-12-12T07:34:59.000Z,60.6353,-142.9803,10.1,1.2,ml,,,,0.18,ak,ak12238980,2015-12-12T08:00:45.682Z,"70km NNW of Cape Yakataga, Alaska",earthquake
2015-12-12T07:34:20.600Z,18.9897,-67.6778,55,3.5,Md,16,230.4,0.81746691,0.47,pr,pr15346001,2015-12-12T15:36:57.881Z,"82km NW of San Antonio, Puerto Rico",earthquake
2015-12-12T07:32:18.460Z,47.7485,-121.8711667,9.944,0.97,ml,5,243,0.08843,0.06,uw,uw61111661,2015-12-12T17:39:12.980Z,"7km NNE of Lake Marcel-Stillwater, Washington",earthquake
2015-12-12T06:39:17.000Z,63.3039,-150.4345,0.3,1.6,ml,,,,0.69,ak,ak12237783,2015-12-12T06:58:53.643Z,"74km W of Cantwell, Alaska",earthquake
2015-12-12T06:12:48.580Z,38.8076668,-122.8113327,2.14,0.9,md,8,114,0.01253,0.03,nc,nc72567076,2015-12-12T06:14:23.610Z,"5km NW of The Geysers, California",earthquake
2015-12-12T05:53:05.000Z,60.0566,-152.6624,82.8,2.1,ml,,,,1.01,ak,ak12236586,2015-12-12T06:23:30.139Z,"47km S of Redoubt Volcano, Alaska",earthquake
2015-12-12T05:44:56.520Z,38.8105011,-122.8144989,2.22,1.2,md,16,131,0.01521,0.03,nc,nc72567061,2015-12-12T05:46:33.440Z,"6km NW of The Geysers, California",earthquake
2015-12-12T05:43:42.380Z,38.8001671,-122.8399963,1.25,0.31,md,6,158,0.01212,0.06,nc,nc72567056,2015-12-12T05:45:18.380Z,"7km WNW of The Geysers, California",earthquake
2015-12-12T05:42:36.000Z,61.6123,-146.4356,39.6,1.5,ml,,,,0.28,ak,ak12236585,2015-12-12T06:06:05.891Z,"53km N of Valdez, Alaska",earthquake
2015-12-12T05:29:45.000Z,60.5716,-146.006,18.3,2.6,ml,,,,0.94,ak,ak12236580,2015-12-12T13:32:21.644Z,"14km WNW of Cordova, Alaska",earthquake
2015-12-12T05:24:24.550Z,38.8268318,-122.7858353,1.28,0.76,md,8,174,0.01208,0.01,nc,nc72567051,2015-12-12T05:25:58.270Z,"5km W of Cobb, California",earthquake
2015-12-12T04:53:00.520Z,44.5446667,-114.2648333,5,1.73,ml,9,119,0.183,0.16,mb,mb80113819,2015-12-13T16:01:54.120Z,"5km NNW of Challis, Idaho",earthquake
2015-12-12T04:46:20.530Z,38.8216667,-122.8213348,2.29,0.3,md,7,104,0.008964,0.01,nc,nc72567046,2015-12-12T04:47:52.940Z,"7km NW of The Geysers, California",earthquake
2015-12-12T04:44:36.850Z,38.8198318,-122.8236694,2.38,2.52,md,40,30,0.009461,0.05,nc,nc72567041,2015-12-12T12:47:06.220Z,"7km NW of The Geysers, California",earthquake
2015-12-12T04:05:50.926Z,41.8789,-119.6311,12.6,1.4,ml,4,220.24,0.143,0.0986,nn,nn00522348,2015-12-12T09:54:17.932Z,"68km ESE of Lakeview, Oregon",earthquake
2015-12-12T03:56:54.910Z,33.0411667,-116.4183333,3.9,1.21,ml,19,130,0.1488,0.21,ci,ci37501144,2015-12-12T04:00:49.802Z,"18km ESE of Julian, California",earthquake
2015-12-12T03:48:13.000Z,-25.543,-70.484,57.6,4.2,mb,,,,0.92,us,us20004gnl,2015-12-12T23:57:24.742Z,"15km S of Taltal, Chile",earthquake
2015-12-12T03:37:09.000Z,60.2111,-150.8699,49.3,2,ml,,,,0.29,ak,ak12236578,2015-12-12T03:59:09.910Z,"29km SE of Cohoe, Alaska",earthquake
2015-12-12T03:35:53.480Z,34.0343333,-117.2335,13.8,0.98,ml,20,97,0.1247,0.24,ci,ci37501136,2015-12-12T03:40:19.692Z,"3km ESE of Loma Linda, California",earthquake
2015-12-12T03:27:30.985Z,41.9093,-119.6202,12,1.6,ml,4,215.53,0.136,0.0679,nn,nn00522336,2015-12-12T09:51:10.047Z,"67km ESE of Lakeview, Oregon",earthquake
2015-12-12T03:17:14.000Z,62.4971,-149.4507,49.5,1.9,ml,,,,0.67,ak,ak12236574,2015-12-12T03:42:53.992Z,"39km ENE of Talkeetna, Alaska",earthquake
2015-12-12T03:07:13.640Z,37.4593315,-121.7766647,4.24,1.31,md,10,118,0.02089,0.06,nc,nc72567031,2015-12-12T03:08:48.190Z,"9km NNE of East Foothills, California",earthquake
2015-12-12T02:37:01.350Z,33.2595,-116.052,3.29,1.42,ml,41,38,0.1819,0.27,ci,ci37501128,2015-12-12T02:41:09.640Z,"10km WSW of Salton City, California",earthquake
2015-12-12T02:28:56.430Z,36.277,-97.6935,5,2.6,mb_lg,,92,0.326,0.44,us,us20004gni,2015-12-12T04:51:08.341Z,"18km E of Waukomis, Oklahoma",earthquake
2015-12-12T02:07:46.520Z,38.8081665,-122.8081665,1.9,1,md,11,105,0.01005,0.09,nc,nc72567026,2015-12-12T02:09:21.720Z,"5km NW of The Geysers, California",earthquake
2015-12-12T02:05:17.820Z,38.8113327,-122.8195038,2.18,1.55,md,23,121,0.01412,0.04,nc,nc72567021,2015-12-12T02:06:51.750Z,"6km NW of The Geysers, California",earthquake
2015-12-12T01:36:12.030Z,36.2703,-97.5627,1.2,2.7,mb_lg,,64,0.412,0.57,us,us20004gnb,2015-12-12T04:53:42.214Z,"24km W of Perry, Oklahoma",earthquake
2015-12-12T01:33:18.890Z,5.6352,-77.5904,36.32,4.6,mb,,127,2.117,1.53,us,us20004gnc,2015-12-12T09:35:54.470Z,"36km WSW of Nuqui, Colombia",earthquake
